start_house_number,end_house_number,odd_even_both,start_apartment_number,end_apartment_number,non_house_address_house_number,non_house_address_house_number_prefix,non_house_address_house_number_suffix,non_house_address_street_direction,non_house_address_street_name,non_house_address_street_suffix,non_house_address_address_direction,non_house_address_apartment,non_house_address_city,non_house_address_state,non_house_address_zip,precinct_id,precinct_split_id,id
1101,1107,ODD,,,,,,,BETHPAGE,DR,,,MEBANE,NC,27302,9100124,710017654,99100115623
1100,1108,EVEN,,,,,,,BETHPAGE,DR,,,MEBANE,NC,27302,9100124,710017654,99100115624
1300,1308,EVEN,,,,,,,MONTREUX,CT,,,MEBANE,NC,27302,9100124,710017654,99100115631
1301,1307,ODD,,,,,,,MONTREUX,CT,,,MEBANE,NC,27302,9100124,710017654,99100115632
342,344,EVEN,,,,,,,MARGARET,LN,,,BURLINGTON,NC,27217,9100130,71001421,99100115634
1800,2098,EVEN,,,,,,,FAIRFIELD,DR,,,BURLINGTON,NC,27215,910012,710016528,99100115636
1801,2099,ODD,,,,,,,FAIRFIELD,DR,,,BURLINGTON,NC,27215,910012,710016528,99100115637
3100,3298,EVEN,,,,,,,HUMMINGBIRD,LN,,,LIBERTY,NC,27298,910011,710017878,99100115643
3101,3299,ODD,,,,,,,HUMMINGBIRD,LN,,,LIBERTY,NC,27298,910011,710017878,99100115645
7500,7598,EVEN,,,,,,,WALKING STICK,LN,,,LIBERTY,NC,27298,910011,710017878,99100115649
7501,7599,ODD,,,,,,,WALKING STICK,LN,,,LIBERTY,NC,27298,910011,710017878,99100115650
100,112,EVEN,,,,,,,PALMETTO,CT,,,GRAHAM,NC,27253,9100115,710018377,99100115652
101,113,ODD,,,,,,,PALMETTO,CT,,,GRAHAM,NC,27253,9100115,710018377,99100115653
201,1309,ODD,,,,,,E,MAIN,ST,,,HAW RIVER,NC,27258,9100137,710016637,99100115663
200,1308,EVEN,,,,,,E,MAIN,ST,,,HAW RIVER,NC,27258,9100137,710016637,99100115664
100,140,EVEN,,,,,,,PEPPERTREE,DR,,,MEBANE,NC,27302,9100124,710017654,99100115668
200,226,EVEN,,,,,,,BEAUREGARD,LN,,,MEBANE,NC,27302,9100124,710017654,99100115669
201,225,ODD,,,,,,,BEAUREGARD,LN,,,MEBANE,NC,27302,9100124,710017654,99100115670
101,139,ODD,,,,,,,PEPPERTREE,DR,,,MEBANE,NC,27302,9100124,710017654,99100115671
1100,1114,EVEN,,,,,,,MONTREUX,DR,,,MEBANE,NC,27302,9100124,710017654,99100115673
1101,1113,ODD,,,,,,,MONTREUX,DR,,,MEBANE,NC,27302,9100124,710017654,99100115674
1201,1207,ODD,,,,,,,MONTREUX,DR,,,MEBANE,NC,27302,9100124,710017654,99100115675
1200,1208,EVEN,,,,,,,MONTREUX,DR,,,MEBANE,NC,27302,9100124,710017654,99100115676
1100,1106,EVEN,,,,,,,OLYMPIC,DR,,,MEBANE,NC,27302,9100124,710017654,99100115678
1101,1107,ODD,,,,,,,OLYMPIC,DR,,,MEBANE,NC,27302,9100124,710017654,99100115679
1100,1104,EVEN,,,,,,,SOUTHWIND,CT,,,MEBANE,NC,27302,9100124,710017654,99100115680
1101,1105,ODD,,,,,,,SOUTHWIND,CT,,,MEBANE,NC,27302,9100124,710017654,99100115681
1200,1212,EVEN,,,,,,,OLYMPIC,DR,,,MEBANE,NC,27302,9100124,710017654,99100115682
1100,1104,EVEN,,,,,,,HIDDEN PINES,CT,,,MEBANE,NC,27302,9100124,710017654,99100115684
1101,1105,ODD,,,,,,,HIDDEN PINES,CT,,,MEBANE,NC,27302,9100124,710017654,99100115685
1100,1110,EVEN,,,,,,,TORREY PINES,CT,,,MEBANE,NC,27302,9100124,710017654,99100115686
1101,1109,ODD,,,,,,,TORREY PINES,CT,,,MEBANE,NC,27302,9100124,710017654,99100115687
1200,1204,EVEN,,,,,,,TORREY PINES,CT,,,MEBANE,NC,27302,9100124,710017654,99100115688
1201,1205,ODD,,,,,,,TORREY PINES,CT,,,MEBANE,NC,27302,9100124,710017654,99100115689
1300,1306,EVEN,,,,,,,TORREY PINES,CT,,,MEBANE,NC,27302,9100124,710017654,99100115690
1301,1307,ODD,,,,,,,TORREY PINES,CT,,,MEBANE,NC,27302,9100124,710017654,99100115691
1400,1418,EVEN,,,,,,,TORREY PINES,CT,,,MEBANE,NC,27302,9100124,710017654,99100115692
1401,1417,ODD,,,,,,,TORREY PINES,CT,,,MEBANE,NC,27302,9100124,710017654,99100115693
1200,1208,EVEN,,,,,,,BETHPAGE,DR,,,MEBANE,NC,27302,9100124,710017654,99100115694
1201,1209,ODD,,,,,,,BETHPAGE,DR,,,MEBANE,NC,27302,9100124,710017654,99100115695
1300,1302,EVEN,,,,,,,BETHPAGE,DR,,,MEBANE,NC,27302,9100124,710017654,99100115696
1301,1303,ODD,,,,,,,BETHPAGE,DR,,,MEBANE,NC,27302,9100124,710017654,99100115697
1200,1210,EVEN,,,,,,,BIRKDALE,CIR,,,MEBANE,NC,27302,9100124,710017654,99100115699
1201,1211,ODD,,,,,,,BIRKDALE,CIR,,,MEBANE,NC,27302,9100124,710017654,99100115700
1300,1302,EVEN,,,,,,,BIRKDALE,CIR,,,MEBANE,NC,27302,9100124,710017654,99100115701
1301,1303,ODD,,,,,,,BIRKDALE,CIR,,,MEBANE,NC,27302,9100124,710017654,99100115702
1400,1426,EVEN,,,,,,,BIRKDALE,CIR,,,MEBANE,NC,27302,9100124,710017654,99100115703
1401,1425,ODD,,,,,,,BIRKDALE,CIR,,,MEBANE,NC,27302,9100124,710017654,99100115704
1500,1524,EVEN,,,,,,,BIRKDALE,CIR,,,MEBANE,NC,27302,9100124,710017654,99100115705
1501,1523,ODD,,,,,,,BIRKDALE,CIR,,,MEBANE,NC,27302,9100124,710017654,99100115706
664,1198,EVEN,,,,,,,GIBSON,RD,,,MEBANE,NC,27302,9100124,710014533,99100115709
663,1199,ODD,,,,,,,GIBSON,RD,,,MEBANE,NC,27302,9100124,710014533,99100115710
660,662,EVEN,,,,,,,GIBSON,RD,,,MEBANE,NC,27302,9100124,710017654,99100115711
661,663,ODD,,,,,,,GIBSON,RD,,,MEBANE,NC,27302,9100124,710017654,99100115712
1400,1410,EVEN,,,,,,,FIRESTONE,DR,,,MEBANE,NC,27302,9100124,710017654,99100115713
1401,1411,ODD,,,,,,,FIRESTONE,DR,,,MEBANE,NC,27302,9100124,710017654,99100115714
3809,3818,EVEN,,,,,,,KENDELE,CT,,,BURLINGTON,NC,27215,910012,710016780,99100115718
300,420,EVEN,,,,,,,APPLE,ST,,,GRAHAM,NC,27253,9100113,710016331,99100115721
301,419,ODD,,,,,,,APPLE,ST,,,GRAHAM,NC,27253,9100113,710016331,99100115722
3809,3819,ODD,,,,,,,KENDELE,CT,,,BURLINGTON,NC,27215,910012,710016780,99100115724
4600,5328,EVEN,,,,,,N,NC HWY 87,,,,GIBSONVILLE,NC,27249,910019,710016377,99100115726
4601,5327,ODD,,,,,,N,NC HWY 87,,,,GIBSONVILLE,NC,27249,910019,710016377,99100115727
3000,3018,EVEN,,,,,,,ST GEORGE,CT,,,BURLINGTON,NC,27215,910012,710016780,99100115729
3001,3019,ODD,,,,,,,ST GEORGE,CT,,,BURLINGTON,NC,27215,910012,710016780,99100115730
100,658,EVEN,,,,,,,GIBSON,RD,,,MEBANE,NC,27302,9100124,710014533,99100115732
101,659,ODD,,,,,,,GIBSON,RD,,,MEBANE,NC,27302,9100124,710014533,99100115733
1101,1117,ODD,,,,,,,NOAH,RD,,,GRAHAM,NC,27253,9100115,710018377,99100115735
103,105,ODD,,,,,,,GRAVEL,ST,,,HAW RIVER,NC,27258,9100137,710016637,99100115737
2422,2424,EVEN,,,,,,,HAW RIVER-HOPEDALE,RD,,,BURLINGTON,NC,27217,9100137,710018410,99100115739
6100,6198,EVEN,,,,,,,JOE TRAIL,CT,,,MEBANE,NC,27302,9100125,710012257,99100115743
6073,6199,ODD,,,,,,,JOE TRAIL,CT,,,MEBANE,NC,27302,9100125,710012257,99100115744
5001,5009,ODD,,,,,,,GLENEAGLES,CT,,,ELON,NC,27244,910015,710015630,99100115748
5000,5008,EVEN,,,,,,,GLENEAGLES,CT,,,ELON,NC,27244,910015,710015630,99100115749
301,305,ODD,,,,,,,BORDER,ST,,,GRAHAM,NC,27253,9100114,710012678,99100115751
100,210,EVEN,,,,,,,HOLLARS,ST,,,BURLINGTON,NC,27217,9100137,710016637,99100115753
101,209,ODD,,,,,,,HOLLARS,ST,,,BURLINGTON,NC,27217,9100137,710016637,99100115754
3100,3898,EVEN,,,,,,E,CALLOWAY,DR,,,HAW RIVER,NC,27258,9100121,710011723,99100115756
3101,3899,ODD,,,,,,E,CALLOWAY,DR,,,HAW RIVER,NC,27258,9100121,710011723,99100115757
2700,2998,EVEN,,,,,,,GRANDE MERE,DR,,,BURLINGTON,NC,27215,910012,710016528,99100115759
2701,2999,ODD,,,,,,,GRANDE MERE,DR,,,BURLINGTON,NC,27215,910012,710016528,99100115760
3648,3650,EVEN,,,,,,S,NC HWY 119,,,,HAW RIVER,NC,27258,9100120,710013664,99100115762
700,798,EVEN,,,,,,,AMOS,LN,,,GRAHAM,NC,27253,9100115,710018377,99100115770
600,698,EVEN,,,,,,,CEDAR,CIR,,,GRAHAM,NC,27253,9100115,710018377,99100115771
900,1098,EVEN,,,,,,,DOGWOOD,LN,,,GRAHAM,NC,27253,9100115,710018377,99100115772
901,1099,ODD,,,,,,,DOGWOOD,LN,,,GRAHAM,NC,27253,9100115,710018377,99100115773
1800,1898,EVEN,,,,,,,EDGEWOOD,LN,,,GRAHAM,NC,27253,9100115,710018377,99100115774
1801,1899,ODD,,,,,,,EDGEWOOD,LN,,,GRAHAM,NC,27253,9100115,710018377,99100115775
700,1098,EVEN,,,,,,,MARTIN,AVE,,,GRAHAM,NC,27253,9100115,710018377,99100115776
701,1099,ODD,,,,,,,MARTIN,AVE,,,GRAHAM,NC,27253,9100115,710018377,99100115777
2000,2098,EVEN,,,,,,,MEADOW,LN,,,GRAHAM,NC,27253,9100115,710018377,99100115779
2001,2099,ODD,,,,,,,MEADOW,LN,,,GRAHAM,NC,27253,9100115,710018377,99100115780
800,998,EVEN,,,,,,,RUMAR,ST,,,GRAHAM,NC,27253,9100115,710018377,99100115781
801,999,ODD,,,,,,,RUMAR,ST,,,GRAHAM,NC,27253,9100115,710018377,99100115782
1200,1298,EVEN,,,,,,,SUN,AVE,,,GRAHAM,NC,27253,9100115,710018377,99100115783
1200,1299,ODD,,,,,,,SUN,AVE,,,GRAHAM,NC,27253,9100115,710018377,99100115784
701,799,ODD,,,,,,,AMOS,LN,,,GRAHAM,NC,27253,9100115,710018377,99100115785
601,699,ODD,,,,,,,CEDAR,CIR,,,GRAHAM,NC,27253,9100115,710018377,99100115786
2300,2498,EVEN,,,,,,,RIVER,RD,,,BURLINGTON,NC,27217,9100110,710017845,99100115789
2301,2499,ODD,,,,,,,RIVER,RD,,,BURLINGTON,NC,27217,9100110,710017845,99100115790
1944,2398,EVEN,,,,,,,COOPER,RD,,,GRAHAM,NC,27253,9100115,710012224,99100115791
1400,1870,EVEN,,,,,,,COOPER,RD,,,GRAHAM,NC,27253,9100115,710012224,99100115794
756,998,EVEN,,,,,,,CHEEKS,LN,,,GRAHAM,NC,27253,9100115,710012224,99100115797
955,999,ODD,,,,,,,CHEEKS,LN,,,GRAHAM,NC,27253,9100115,710012224,99100115798
526,626,EVEN,,,,,,,CHEEKS,LN,,,GRAHAM,NC,27253,9100115,710012224,99100115800
525,625,ODD,,,,,,,CHEEKS,LN,,,GRAHAM,NC,27253,9100115,710012224,99100115801
628,754,EVEN,,,,,,,CHEEKS,LN,,,GRAHAM,NC,27253,9100115,710018377,99100115802
627,953,ODD,,,,,,,CHEEKS,LN,,,GRAHAM,NC,27253,9100115,710018377,99100115803
1112,1116,EVEN,,,,,,E,GILBREATH,ST,,,GRAHAM,NC,27253,9100115,710018377,99100115804
1111,1115,ODD,,,,,,E,GILBREATH,ST,,,GRAHAM,NC,27253,9100115,710018377,99100115805
1107,1109,ODD,,,,,,E,GILBREATH,ST,,,GRAHAM,NC,27253,9100115,710018377,99100115806
1117,1121,ODD,,,,,,E,GILBREATH,ST,,,GRAHAM,NC,27253,9100115,710018377,99100115807
1128,1130,EVEN,,,,,,E,GILBREATH,ST,,,GRAHAM,NC,27253,9100115,710012224,99100115808
1161,1215,ODD,,,,,,E,GILBREATH,ST,,,GRAHAM,NC,27253,9100115,710018377,99100115809
100,522,EVEN,,,,,,,CHEEKS,LN,,,GRAHAM,NC,27253,9100115,710012224,99100115811
101,523,ODD,,,,,,,CHEEKS,LN,,,GRAHAM,NC,27253,9100115,710012224,99100115812
500,1104,EVEN,,,,,,E,GILBREATH,ST,,,GRAHAM,NC,27253,9100115,710018377,99100115813
1254,1498,EVEN,,,,,,E,GILBREATH,ST,,,GRAHAM,NC,27253,9100115,710012224,99100115814
1255,1499,ODD,,,,,,E,GILBREATH,ST,,,GRAHAM,NC,27253,9100115,710012224,99100115815
501,523,ODD,,,,,,,EVERGLADES,DR,,,MEBANE,NC,27302,9100123,710014011,99100115817
2035,2099,ODD,,,,,,,FOX RUN,RD,,,BURLINGTON,NC,27215,910014,710012767,99100115823
1803,1999,ODD,,,,,,,KEOGH,ST,,,BURLINGTON,NC,27215,910014,710012767,99100115824
1616,1998,EVEN,,,,,,,KEOGH,ST,,,BURLINGTON,NC,27215,910014,710012767,99100115825
1301,1715,ODD,,,,,,,KEOGH,ST,,,BURLINGTON,NC,27215,9100127,710015652,99100115826
1300,1614,EVEN,,,,,,,KEOGH,ST,,,BURLINGTON,NC,27215,9100127,710015652,99100115827
1109,1299,ODD,,,,,,,CARY,ST,,,BURLINGTON,NC,27215,9100127,710015652,99100115830
1301,1333,ODD,,,,,,,CHERRY,DR,,,BURLINGTON,NC,27215,9100127,710015652,99100115834
1320,1798,EVEN,,,,,,,CHERRY,DR,,,BURLINGTON,NC,27215,910014,710012767,99100115835
2005,2033,ODD,,,,,,,FOX RUN,RD,,,BURLINGTON,NC,27215,9100127,710015652,99100115836
1335,1799,ODD,,,,,,,CHERRY,DR,,,BURLINGTON,NC,27215,910014,710012767,99100115837
1107,1109,ODD,,,,,,,CARY,ST,,,BURLINGTON,NC,27215,9100129,710017265,99100115838
1900,2102,EVEN,,,,,,,SOMERS,AVE,,,BURLINGTON,NC,27215,9100127,710015652,99100115840
1901,2103,ODD,,,,,,,SOMERS,AVE,,,BURLINGTON,NC,27215,9100127,710015652,99100115841
2108,2298,EVEN,,,,,,,COY,ST,,,BURLINGTON,NC,27215,910014,710012767,99100115842
2109,2299,ODD,,,,,,,COY,ST,,,BURLINGTON,NC,27215,910014,710012767,99100115843
2105,2499,ODD,,,,,,,SOMERS,AVE,,,BURLINGTON,NC,27215,910014,710012767,99100115844
2112,2498,EVEN,,,,,,,SOMERS,AVE,,,BURLINGTON,NC,27215,910014,710012767,99100115845
2106,2108,EVEN,,,,,,,COY,ST,,,BURLINGTON,NC,27215,9100127,710015652,99100115846
2107,2109,ODD,,,,,,,COY,ST,,,BURLINGTON,NC,27215,9100127,710015652,99100115847
2100,2116,EVEN,,,,,,,ALLISON,CT,,,BURLINGTON,NC,27215,9100129,710017265,99100115849
940,1198,EVEN,,,,,,,KIMBERLY,RD,,,BURLINGTON,NC,27215,910014,710012767,99100115851
2178,2298,EVEN,,,,,,,WOODLAND,AVE,,,BURLINGTON,NC,27215,910014,710012767,99100115852
2179,2299,ODD,,,,,,,WALKER,AVE,,,BURLINGTON,NC,27215,910014,710012767,99100115853
2178,2298,EVEN,,,,,,,WALKER,AVE,,,BURLINGTON,NC,27215,910014,710012767,99100115854
2179,2299,ODD,,,,,,,WOODLAND,AVE,,,BURLINGTON,NC,27215,910014,710012767,99100115855
953,1199,ODD,,,,,,,KIMBERLY,RD,,,BURLINGTON,NC,27215,910014,710012767,99100115856
2172,2298,EVEN,,,,,,,CANTERBURY,DR,,,BURLINGTON,NC,27215,910014,710012767,99100115857
2173,2299,ODD,,,,,,,CANTERBURY,DR,,,BURLINGTON,NC,27215,910014,710012767,99100115858
2100,2166,EVEN,,,,,,,CANTERBURY,DR,,,BURLINGTON,NC,27215,9100129,710017265,99100115859
2101,2171,ODD,,,,,,,CANTERBURY,DR,,,BURLINGTON,NC,27215,9100127,710015652,99100115860
801,947,ODD,,,,,,,KIMBERLY,RD,,,BURLINGTON,NC,27215,9100129,710017265,99100115861
800,938,EVEN,,,,,,,KIMBERLY,RD,,,BURLINGTON,NC,27215,9100129,710017265,99100115862
1501,2123,ODD,,,,,,,WOODLAND,AVE,,,BURLINGTON,NC,27215,9100127,710015652,99100115863
2000,2176,EVEN,,,,,,,WALKER,AVE,,,BURLINGTON,NC,27215,9100129,710017265,99100115864
1500,2174,EVEN,,,,,,,WOODLAND,AVE,,,BURLINGTON,NC,27215,9100129,710017265,99100115865
2001,2177,ODD,,,,,,,WALKER,AVE,,,BURLINGTON,NC,27215,9100129,710017265,99100115866
2133,2175,ODD,,,,,,,WOODLAND,AVE,,,BURLINGTON,NC,27215,9100129,710017265,99100115867
2120,2122,EVEN,,,,,,,ALLISON,CT,,,BURLINGTON,NC,27215,910014,710012767,99100115868
2127,2129,ODD,,,,,,,ALLISON,CT,,,BURLINGTON,NC,27215,910014,710012767,99100115869
2101,2121,ODD,,,,,,,ALLISON,CT,,,BURLINGTON,NC,27215,9100129,710017265,99100115871
3615,3617,ODD,,,,,,S,MEBANE,ST,,,BURLINGTON,NC,27215,910016,710015686,99100115873
3619,3621,ODD,,,,,,S,MEBANE,ST,,,BURLINGTON,NC,27215,9100128,710014523,99100115874
2311,2811,ODD,,,,,,,BLANCHE,DR,,,BURLINGTON,NC,27215,9100128,710014523,99100115875
701,2453,ODD,,,,,,,BURCH BRIDGE,RD,,,BURLINGTON,NC,27217,9100130,710014409,99100115876
2552,4798,EVEN,,,,,,,BURCH BRIDGE,RD,,,BURLINGTON,NC,27217,910019,710016377,99100115877
2553,4799,ODD,,,,,,,BURCH BRIDGE,RD,,,BURLINGTON,NC,27217,910019,710016377,99100115878
2820,3004,EVEN,,,,,,,BLANCHE,DR,,,BURLINGTON,NC,27215,910016,710015686,99100115879
700,2432,EVEN,,,,,,,BURCH BRIDGE,RD,,,BURLINGTON,NC,27217,9100130,710014409,99100115880
3621,3899,ODD,,,,,,S,MEBANE,ST,,,BURLINGTON,NC,27215,910016,710015686,99100115881
2210,2714,EVEN,,,,,,W,FRONT,ST,,,BURLINGTON,NC,27215,910014,710012767,99100115883
2205,2713,ODD,,,,,,W,FRONT,ST,,,BURLINGTON,NC,27215,910014,710012767,99100115884
1501,2203,ODD,,,,,,W,FRONT,ST,,,BURLINGTON,NC,27215,9100127,710015652,99100115885
1500,2208,EVEN,,,,,,W,FRONT,ST,,,BURLINGTON,NC,27215,9100127,710015652,99100115886
4573,4899,ODD,,,,,,,LAKESHORE,LN,,,BURLINGTON,NC,27217,910019,710016377,99100115888
4571,4573,ODD,,,,,,,LAKESHORE,LN,,,BURLINGTON,NC,27217,9100110,710017845,99100115889
4364,4366,EVEN,,,,,,,SARTIN ROAD,,,,BURLINGTON,NC,27217,910019,710016377,99100115890
4300,4346,EVEN,,,,,,,SARTIN,RD,,,BURLINGTON,NC,27217,910019,710016377,99100115893
4301,4319,ODD,,,,,,,SARTIN,RD,,,BURLINGTON,NC,27217,910019,710016377,99100115894
1908,2998,EVEN,,,,,,,STONEY CREEK CHURCH,RD,,,BURLINGTON,NC,27217,910019,710016377,99100115895
1909,2999,ODD,,,,,,,STONEY CREEK CHURCH,RD,,,BURLINGTON,NC,27217,910019,710016377,99100115896
101,1807,ODD,,,,,,,STONEY CREEK CHURCH,RD,,,BURLINGTON,NC,27217,9100110,710017845,99100115897
100,1806,EVEN,,,,,,,STONEY CREEK CHURCH,RD,,,BURLINGTON,NC,27217,9100110,710017845,99100115898
4401,4569,ODD,,,,,,,LAKESHORE,LN,,,BURLINGTON,NC,27217,910019,710016377,99100115899
800,904,EVEN,,,,,,,CENTER,ST,,,HAW RIVER,NC,27258,9100137,710016637,99100115906
2,50,EVEN,,,,,,,HOLMESWAY,,,,ELON,NC,27244,910013,710012825,99100115910
1,51,ODD,,,,,,,HOLMESWAY,,,,ELON,NC,27244,910013,710012825,99100115911
9000,9098,EVEN,,,,,,,WHITEHOUSE,CT,,,SNOW CAMP,NC,27349,9100119,710011518,99100115913
9001,9099,ODD,,,,,,,WHITEHOUSE,CT,,,SNOW CAMP,NC,27349,9100119,710011518,99100115914
1300,1998,EVEN,,,,,,,CRAWFORD,RD,,,GRAHAM,NC,27253,9100121,710011723,99100115915
1301,1999,ODD,,,,,,,CRAWFORD,RD,,,GRAHAM,NC,27253,9100121,710011723,99100115916
1500,1698,EVEN,,,,,,,GRACE LANDING,DR,,,MEBANE,NC,27302,9100122,710011796,99100115918
1501,1699,ODD,,,,,,,GRACE LANDING,DR,,,MEBANE,NC,27302,9100122,710011796,99100115919
4000,4098,EVEN,,,,,,,GRACE LANDING,CT,,,MEBANE,NC,27302,9100122,710011796,99100115920
4001,4099,ODD,,,,,,,GRACE LANDING,CT,,,MEBANE,NC,27302,9100122,710011796,99100115921
1600,1698,EVEN,,,,,,,BEECHWOOD,CT,,,MEBANE,NC,27302,9100122,710011796,99100115922
1601,1699,ODD,,,,,,,BEECHWOOD,CT,,,MEBANE,NC,27302,9100122,710011796,99100115923
3900,3998,EVEN,,,,,,,GRACE MEADOW,CT,,,MEBANE,NC,27302,9100122,710011796,99100115924
3901,3999,ODD,,,,,,,GRACE MEADOW,CT,,,MEBANE,NC,27302,9100122,710011796,99100115925
1100,1699,EVEN,,,,,,E,MAIN,ST,,,GRAHAM,NC,27253,9100120,71001187,99100115932
1100,1699,ODD,,,,,,E,MAIN,ST,,,GRAHAM,NC,27253,9100120,71001187,99100115933
1000,1070,EVEN,,,,,,W,MAIN,ST,,,GRAHAM,NC,27253,9100120,71001187,99100115940
1001,1070,ODD,,,,,,W,MAIN,ST,,,GRAHAM,NC,27253,9100120,71001187,99100115941
1601,1799,ODD,,,,,,,ALZORA,DR,,,BURLINGTON,NC,27215,910012,710016528,99100115943
1600,1798,EVEN,,,,,,,ALZORA,DR,,,BURLINGTON,NC,27215,910012,710016528,99100115944
1104,1140,EVEN,,,,,,,HAMPTON,CT,,,BURLINGTON,NC,27217,9100134,710015349,99100115946
1105,1141,ODD,,,,,,,HAMPTON,CT,,,BURLINGTON,NC,27217,9100134,710015349,99100115947
1300,1342,EVEN,,,,,,,CROSSRIDGE,DR,,,BURLINGTON,NC,27217,9100130,71001421,99100115951
1301,1343,ODD,,,,,,,CROSSRIDGE,DR,,,BURLINGTON,NC,27217,9100130,71001421,99100115952
2002,2116,EVEN,,,,,,,RICHARDS,AVE,,,BURLINGTON,NC,27217,9100111,710012166,99100115957
2001,2115,ODD,,,,,,,RICHARDS,AVE,,,BURLINGTON,NC,27217,9100111,710012166,99100115958
500,738,EVEN,,,,,,,ARDEN,ST,,,BURLINGTON,NC,27215,9100135,710011554,99100115959
501,737,ODD,,,,,,,ARDEN,ST,,,BURLINGTON,NC,27215,9100135,710011554,99100115960
410,698,EVEN,,,,,,,FERNWAY,DR,,,BURLINGTON,NC,27217,9100130,71001421,99100115963
409,699,ODD,,,,,,,FERNWAY,DR,,,BURLINGTON,NC,27217,9100130,71001421,99100115964
504,542,EVEN,,,,,,,CREEKVIEW,CT,,,BURLINGTON,NC,27217,9100130,71001421,99100115965
1700,1728,EVEN,,,,,,,BRADFORD,CT,,,BURLINGTON,NC,27215,9100135,710011554,99100115968
1701,1727,ODD,,,,,,,BRADFORD,CT,,,BURLINGTON,NC,27215,9100135,710011554,99100115969
505,543,ODD,,,,,,,CREEKVIEW,CT,,,BURLINGTON,NC,27217,9100130,71001421,99100115970
4300,4398,EVEN,,,,,,,MILLSTONE,PL,,,BURLINGTON,NC,27215,910012,710016528,99100115972
4301,4399,ODD,,,,,,,MILLSTONE,PL,,,BURLINGTON,NC,27215,910012,710016528,99100115973
4500,4698,EVEN,,,,,,W,MILLSTONE,DR,,,BURLINGTON,NC,27215,910012,710016528,99100115974
4501,4699,ODD,,,,,,W,MILLSTONE,DR,,,BURLINGTON,NC,27215,910012,710016528,99100115975
1719,1721,ODD,,,,,,,WESTBROOK,AVE,,,ELON,NC,27244,910014,710016654,99100115977
701,1999,ODD,,,,,,,MILL POINTE,WAY,,,ELON,NC,27244,910015,710015630,99100115979
7000,8998,EVEN,,,,,,,WINDSOR,WAY,,,ELON,NC,27244,910015,710015630,99100115980
7001,8999,ODD,,,,,,,WINDSOR,WAY,,,ELON,NC,27244,910015,710015630,99100115981
5000,5998,EVEN,,,,,,,WINDSOR,CT,,,ELON,NC,27244,910015,710015630,99100115984
5001,5999,ODD,,,,,,,WINDSOR,CT,,,ELON,NC,27244,910015,710015630,99100115985
700,1998,EVEN,,,,,,,MILL POINTE,WAY,,,ELON,NC,27244,910015,710015630,99100115986
1082,1084,EVEN,,,,,,,MEBANE AIRPORT,RD,,,MEBANE,NC,27302,9100124,710014533,99100115988
2110,2198,EVEN,,,,,,,JIMMIE KERR,RD,,,HAW RIVER,NC,27258,9100122,710011796,99100115990
2108,2110,EVEN,,,,,,,JIMMIE KERR,RD,,,GRAHAM,NC,27253,9100122,710011796,99100115991
2074,2106,EVEN,,,,,,,JIMMIE KERR,RD,,,HAW RIVER,NC,27258,9100122,710011796,99100115992
2616,2620,EVEN,,,,,,,MARION,CT,,,BURLINGTON,NC,27215,910016,710015686,99100115994
2617,2621,ODD,,,,,,,MARION,CT,,,BURLINGTON,NC,27215,910016,710015686,99100115995
2918,3398,EVEN,,,,,,,MARLBOROUGH,RD,,,BURLINGTON,NC,27215,9100132,710017169,99100115996
2919,3399,ODD,,,,,,,MARLBOROUGH,RD,,,BURLINGTON,NC,27215,9100132,710017169,99100115997
2624,2798,EVEN,,,,,,,CAMBRIDGE,RD,,,BURLINGTON,NC,27215,910016,710015686,99100115998
2619,2799,ODD,,,,,,,CAMBRIDGE,RD,,,BURLINGTON,NC,27215,910016,710015686,99100115999
2620,2698,EVEN,,,,,,,CLARENDON,RD,,,BURLINGTON,NC,27215,910016,710015686,99100116000
2621,2699,ODD,,,,,,,CLARENDON,RD,,,BURLINGTON,NC,27215,910016,710015686,99100116001
2500,2616,EVEN,,,,,,,CLARENDON,RD,,,BURLINGTON,NC,27215,9100132,710017169,99100116002
2501,2615,ODD,,,,,,,CLARENDON,RD,,,BURLINGTON,NC,27215,9100132,710017169,99100116003
3300,3398,EVEN,,,,,,,DORAL,CT,,,BURLINGTON,NC,27215,9100132,710017169,99100116004
3301,3399,ODD,,,,,,,DORAL,CT,,,BURLINGTON,NC,27215,9100132,710017169,99100116005
2600,2612,EVEN,,,,,,,MARION,CT,,,BURLINGTON,NC,27215,9100132,710017169,99100116006
2601,2613,ODD,,,,,,,MARION,CT,,,BURLINGTON,NC,27215,9100132,710017169,99100116007
2800,2916,EVEN,,,,,,,MARLBOROUGH,RD,,,BURLINGTON,NC,27215,910016,710015686,99100116008
2801,2917,ODD,,,,,,,MARLBOROUGH,RD,,,BURLINGTON,NC,27215,910016,710015686,99100116009
2400,2620,EVEN,,,,,,,CAMBRIDGE,RD,,,BURLINGTON,NC,27215,9100132,710017169,99100116010
2401,2613,ODD,,,,,,,CAMBRIDGE,RD,,,BURLINGTON,NC,27215,9100132,710017169,99100116011
1,3,ODD,,,,,,,BAYBERRY,CT,,,BURLINGTON,NC,27215,9100132,710017169,99100116012
2,4,EVEN,,,,,,,BAYBERRY,CT,,,BURLINGTON,NC,27215,9100132,710017169,99100116013
1,3,ODD,,,,,,,JUNIPER,DR,,,BURLINGTON,NC,27215,9100132,710017169,99100116014
